pipoqueiro		pipoqueiro	o pipoqueiro	/u pipuˈkɐjɾu/	/u pipoˈkejɾu/	sm	Profissional que vende pipoca, especialmente em espaços públicos.		popcorn seller						vendedor de palomitas de maíz						vendeur de pop-corn						Popcornverkäufer						venedor de crispetes						venditore di popcorn												Portugues::Curso::2A2 Portugues::Vocabulario::Cancao::Supertrabalhador Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career::Profession
pedreiro		pedreiro	o pedreiro	/u pɨˈdɾɐjɾu/	/u peˈdɾejɾu/	sm	Profissional responsável por construir ou reparar estruturas de alvenaria, como paredes, pisos e muros.		bricklayer						albañil						maçon						Maurer						paleta						muratore												Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Portugues::Vocabulario::Trabalho::Profissoes
pedagogo		pedagogo	o pedagogo	/u pɨdɐˈɡɔɡu/	/u pedaˈɡɔɡu/	sm	Especialista em pedagogia, atuando na educação e no desenvolvimento de métodos de ensino.		pedagogue						pedagogo						pédagogue						Pädagoge						pedagog						pedagogo												Portugues::Curso::2A2 Portugues::Vocabulario::Cancao::Supertrabalhador Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career::Profession
pesquisador		pesquisador	o pesquisador	/u pɨskizɐˈdoɾ/	/u peskizaˈdoʁ/	sm	Profissional que realiza investigações científicas ou acadêmicas.		researcher						investigador						chercheur						Forscher						investigador						ricercatore												Portugues::Curso::2A2 Portugues::Vocabulario::Cancao::Supertrabalhador Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career::Profession
produtor		produtor	o produtor	/u pɾuduˈtoɾ/	/u pɾoduˈtoʁ/	sm	Profissional responsável por coordenar e supervisionar a produção de eventos, filmes ou produtos.		producer						productor						producteur						Produzent						productor						produttore												Portugues::Curso::2A2 Portugues::Vocabulario::Cancao::Supertrabalhador Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career::Profession
professor		professor	o professor	/u pɾufɨˈsɔɾ/	/u pɾofeˈsɔʁ/	sm	O homem que ensina ou dá aulas em uma escola, colégio ou universidade.		teacher (m)	/ˈtʰiːtʃə˞/	/ˈtʰiːtʃə/				profesora						enseignante						Lehrerin						mestra						insegnante												Portugues::Curso::1A2 Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
porteiro		porteiro	o porteiro	/u puɾˈtɐjɾu/	/u poʁˈtejɾu/	sm	Profissional que controla o acesso a edifícios e propriedades.		doorman						portero						portier						Türsteher						porter						portiere												Portugues::Curso::2A2 Portugues::Vocabulario::Cancao::Supertrabalhador Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career::Profession
realizador, a		realizador, realizadora	o realizador, a realizadora	/u ʁiɐlizɐˈdoɾ | ɐ ʁiɐlizɐˈdɔɾɐ/	/u ʁializaˈdoʁ | a ʁializaˈdɔɾɐ/	sm / sf	Responsável pela direção técnica e artística de uma obra audiovisual, como um filme.		director (film)	/də˞ˈrɛktə˞ | ˈfɪlm |/	/daɪˈrektə | ˈfɪlm |/				director de cine						réalisateur, réalisatrice						Direktor						director						direttore												Portugues::Curso::1A2 Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
realizador (PT)		realizador (de cinema, de televisão)	o realizador (de cinema, de televisão)	/u ʁiɐlizɐˈdoɾ | dɨ siˈnɛmɐ | dɨ tɨlɨviˈzɐ̃w̃ |/	/u ʁializaˈdoʁ | dʒi siˈnɛmɐ | dʒi televiˈzɐ̃w̃ |/	sm	Em Portugal, o responsável pela direção técnica e artística de um filme.		director						director de cine (Portugal)						directeur (PT)						Regisseur (PT)						director (PT)						regista (PT)												Lugares::Portugal Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
realizador de cinema (PT)		realizador de cinema	o realizador de cinema	/u ʁiɐlizɐˈdoɾ dɨ siˈnɛmɐ/	/u ʁializaˈdoʁ dʒi siˈnɛmɐ/	sm	Profissional responsável pela direção de um filme.		film director						director de cine						réalisateur de films (PT)						Filmregisseur (PT)						director de cinema (PT)						regista cinematografico (PT)												Lugares::Portugal Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
repórter	<img src="_reporter.jpg">	repórter	o repórter	/u ʁɨˈpɔɾtɨɾ/	/u ʁeˈpɔʁteʁ/	s m/f	Jornalista, noticiarista, colhedor de informações para a imprensa, rádio e televisão.		reporter						reportero						journaliste						Reporter						periodista						reporter												Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
recibo de vencimiento		recibo de vencimiento	o recibo de vencimento	/u ʁɨˈsibu dɨ vẽsiˈmẽtu/	/u ʁeˈsibu dʒi vẽsiˈmẽtu/	sm	Documento que comprova o pagamento do salário.		payslip						nómina (recibo de ...)						bulletin de paie						Lohnabrechnung						nòmina						busta paga												Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
reformado, reformada (PT)		reformado, reformada	o reformado, a reformada	/u ʁɨfuɾˈmadu | ɐ ʁɨfuɾˈmadɐ/	/u ʁefoʁˈmadu | a ʁefoʁˈmadɐ/	adj m/f	O trabalhador que, por ter completado a idade legalmente estabelecida, deixou de ter uma atividade laboral.		retired		/ɹɪˈtaɪə˞d/	adj			jubilado, jubilada (Portugal). Se usa más para trabajadores en general y militares.			adjm, adjf			retraité (PT)						im Ruhestand (PT)						jubilat (PT)						pensionato (PT)												Lugares::Brasil Lugares::Portugal Portugues::Adjetivos Portugues::Curso::1A2 Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Descripçao Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::People::Description Vocabulary::People::Personality Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
retroseiro		retroseiro	o retroseiro	/u ʁɨtɾuˈzɐjɾu/	/u ʁetɾoˈzejɾu/	sm	Vendedor de retrós, passamanes, artigos feitos de fios de seda, etc.		haberdasher						vendedor de mercería																																				Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
salário		salário	o salário	/u sɐˈlaɾiu/	/u saˈlaɾiu/	sm	Valor fixo pago periodicamente a um trabalhador por seus serviços.		salary						salario, sueldo (com &quot;s&quot;)						salaire						Gehalt						salari						impiegato (PT)												Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
sapateiro		sapateiro	o sapateiro	/u sɐpɐˈtɐjɾu/	/u sapaˈtejɾu/	sm	Profissional especializado em consertar ou fabricar sapatos.		shoemaker						zapatero						cordonnier						Schuster						sabater						calzolaio												Portugues::Curso::2A2 Portugues::Vocabulario::Cancao::Supertrabalhador Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career::Profession
soldado	<img src="_99_Training_Soldier_Laughter_Weightlifting.JPG">	soldado	o soldado	/u sɔɫˈdadu/	/u sɔwˈdadu/	sm	Militar de baixa patente nas forças armadas.		soldier	/ˈsoʊldʒə˞/	/ˈsəʊldʒə/				soldado						soldat						Soldat						soldat						soldato												Portugues::Curso::1A2 Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
escritor, a		escritor, escritora	o escritor, a escritora	/u ʃkɾiˈtoɾ | ɐ ʃkɾiˈtɔɾɐ/	/u iskɾiˈtoʁ | a iskɾiˈtɔɾɐ/	sm / sf	A pessoa que escreve obras literárias, como livros, poemas ou artigos.		writer	/ˈraɪtə˞/	/ˈraɪtə/				escritor, escritora						écrivain, écrivaine						Schriftsteller						escriptor, escriptora						scrittore, scrittrice												Portugues::Curso::1A2 Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
talhante (PT)	<img src="_butcher_.JPG">	talhante	o talhante	/u tɐˈʎɐ̃tɨ/	/u taˈʎɐ̃tʃi/	sm	Em Portugal, profissional que trabalha no corte e venda de carne.		butcher						carnicero						boucher (PT)						Metzger (PT)						carnisser (PT)						macellaio (PT)												Lugares::Portugal Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
talher		talher	o talher	/u tɐˈʎeɾ/	/u taˈʎeʁ/	sm	Conjunto de utensílios usados para comer, como garfo, faca e colher.		cutlery						cubierto (cuchillo, cuchara y tenedor)						coutellerie						Besteck						coberteria						posate												Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
tradutor, a		tradutor, tradutora	o tradutor, a tradutora	/u tɾɐduˈtoɾ | ɐ tɾɐduˈtɔɾɐ/	/u tɾaduˈtoʁ | a tɾaduˈtɔɾɐ/	sm / sf	A pessoa que traduz textos ou discursos de um idioma para outro.		translator	/trænsˈleɪtə˞/	/trænsˈleɪtə/				traductor, traductora						traducteur, traductrice						Übersetzer						traductor, traductora						traduttore, traduttrice												Portugues::Curso::1A2 Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
trocador		trocador	o trocador	/u tɾukɐˈdoɾ/	/u tɾokaˈdoʁ/	sm	Profissional que realiza a troca de bilhetes ou moedas no transporte público.		money changer						cambista						changeur de monnaie						Geldwechsler						canvista						cambiavalute												Portugues::Curso::2A2 Portugues::Vocabulario::Cancao::Supertrabalhador Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career::Profession
vendedor		vendedor	o vendedor	/u vẽdɨˈdoɾ/	/u vẽdeˈdoʁ/	sm	A pessoa que vende produtos ou serviços.		salesperson						vendedor						vendeur						Verkäufer						venedor						venditore												Portugues::Curso::2A2 Portugues::Vocabulario::Cancao::Supertrabalhador Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career::Profession
vencimiento		vencimiento	o vencimento	/u vẽsiˈmẽtu/	/u vẽsiˈmẽtu/	sm	Valor recebido por um trabalhador pelo seu serviço, salário.	Em Br. engraxante	salary						salario, sueldo (com &quot;v&quot;)						salaireman (PT)						Gehaltsempfänger (PT)						assalariat (PT)																		Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
jardineiro, a	<img src="_gardener.jpg">	jardineiro, jardineira	o jardineiro, a jardineira	/u ʒɐɾdiˈnɐjɾu | ɐ ʒɐɾdiˈnɐjɾɐ/	/u ʒaʁdʒiˈnejɾu | a ʒaʁdʒiˈnejɾɐ/	sm / sf	Profissional responsável pelo cuidado de jardins.		gardener	/ˈɡɑːrdənə˞/	/ˈɡɑːdᵊnə/				jardinero, jardinera						jardinier, jardinière						Gärtner						jardiner, jardinera						giardiniere, giardiniera												Portugues::Curso::1A2 Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
juiz, a		juiz, juíza	o juiz, a juíza	/u ʒuˈiʃ | ɐ ʒuˈizɐ/	/u ʒuˈiʃ | a ʒuˈizɐ/	sm / sf	Autoridade judicial que aplica as leis em processos legais.		judge	/ˈdʒədʒ/	/ˈdʒʌdʒ/				juez, jueza						juge						Richter, Richterin						jutge, jutgessa						giudice												Portugues::Curso::1A2 Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
jubilado (PT)		jubiliado	o jubilado	/u ʒubiˈladu/	/u ʒubiˈladu/	sm	A pessoa que se aposentou.		retired (PT)						jubilado. Muy poco usado. En Portugal se aplica a los profesores universitarios.						retraité (PT)						im Ruhestand (PT)						jubilat (PT)						pensionamento (PB)												Lugares::Portugal Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
jornaleiro (BR)		jornaleiro	o jornaleiro	/u ʒuɾnɐˈlɐjɾu/	/u ʒoʁnaˈlejɾu/	sm	No Brasil, é um vendedor de jornais.		newspaper seller						vendedor de periódicos						vendeur de journaux						Zeitungsverkäufer						venedor de diaris						edicolaio												Lugares::Brasil Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
bailarinos		bailarinos	os bailarinos	/uʒ bɐjlɐˈɾinuʃ/	/uʒ bajlaˈɾinus/	smp	Dançarinos que atuam em espetáculos de dança.		dancers	/ˈdænsə˞z/	/ˈdɑːnsəz/				bailarines						danseurs						Tänzer						ballarins						ballerini												Portugues::Curso::1A2 Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
aposentadoria (PB)		aposentadoria	a aposentadoria	/ɐ ɐpuzẽtɐduˈɾiɐ/	//	sf	Situação de um trabalhador que tem isenção definitiva da efectividade do serviço, por incapacidade física ou por ter atingido determinada idade legal, e que recebe determinada pensão ou remuneração.								jubilación (BR)																																				Lugares::Brasil Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
aposentadoria antecipada (PB)		aposentadoria antecipada	a aposentadoria antecipada	/ɐ ɐpuzẽtɐduˈɾiɐ ɐ̃tɨsiˈpadɐ/	/a apozẽtadoˈɾiɐ ɐ̃tesiˈpadɐ/	sf	Aposentadoria concedida antes da idade normal de aposentação.								jubilación anticipada (BR)																																				Lugares::Brasil Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
armarinheiro (BR)		armarinheiro	o armarinheiro	/u ɐɾmɐɾiˈɲɐjɾu/	/u aʁmaɾiˈɲejɾu/	sm	Profissional que trabalha com armaria ou em lojas de armarinho.								mercero																																				Lugares::Brasil Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
competência		competência	a competência	/ɐ kõpɨˈtẽsiɐ/	/a kõpeˈtẽsiɐ/	sf	Capacidade ou habilidade para realizar algo de forma adequada.								competencia																																				Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
diretor de cinema (BR)		diretor de cinema	o diretor de cinema	/u diɾɨˈtoɾ dɨ siˈnɛmɐ/	/u dʒiɾeˈtoʁ dʒi siˈnɛmɐ/	sm	No Brasil, pesoa responsável pela realização de um filme.								director de cine																																				Lugares::Brasil Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
picheleiro		picheleiro	o picheleiro	/u piʃɨˈlɐjɾu/	/u piʃeˈlejɾu/	sm	Indivíduo especializado na instalação e na reparação de sistemas de canalização de água, gás ou esgoto e dos aparelhos e equipamentos sanitários com eles relacionados. (Equivalentes no português do Brasil: bombeiro, encanador, gasista.)								fontanero																																				Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Trabalho::Profissoes Vocabulary::Work_n_Career::Profession
realizador (de cinema, de televisão)(PT)		realizador (de cinema, de televisão)	o realizador (de cinema, de televisão)	/u ʁiɐlizɐˈdoɾ | dɨ siˈnɛmɐ | dɨ tɨlɨviˈzɐ̃w̃ |/	/u ʁializaˈdoʁ | dʒi siˈnɛmɐ | dʒi televiˈzɐ̃w̃ |/	sm	Profissional responsável pela direção técnica e criativa de produções cinematográficas ou televisivas.								director de cine (Portugal)																																				Lugares::Portugal Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Portugues::Vocabulario::Trabalho::Profissoes
realizador de televisão		realizador de televisão	o realizador de televisão	/u ʁiɐlizɐˈdoɾ dɨ tɨlɨviˈzɐ̃w̃/	/u ʁializaˈdoʁ dʒi televiˈzɐ̃w̃/	sm	Profissional responsável pela direção técnica e criativa de programas televisivos.								realizador de televisión																																				Portugues::Curso::2A2 Portugues::Falso_Amigo Portugues::Vocabulario::Pessoas::Profissoes Portugues::Vocabulario::Trabalho Vocabulary::Work_n_Career Vocabulary::Work_n_Career::Profession
